192.168.0.110,47346,172.217.161.163,443,7,3933,6,1986,51,561,1378,639,46,331,1378,529,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,60722,42.119.209.208,443,10,4246,12,10229,66,424,1378,538,58,852,1378,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,2,8
192.168.0.110,39609,216.58.199.98,443,15,10586,10,3843,63,705,1378,652,44,384,1378,550,3,0,3,0,0,0,3,1,4,4,4,4,0,0,0,0,0,6,7,4,3,7,3
192.168.0.110,51796,172.217.161.162,443,8,3820,6,2197,51,477,1378,604,44,366,1378,539,14,2,14,5,15,3,15,6,16,16,16,16,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,60152,42.114.77.79,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,44970,172.217.161.162,443,13,10950,12,4057,63,842,1378,580,46,338,1378,428,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,5,8,2,5,8,2
192.168.0.110,60018,42.116.237.176,443,12,4880,13,10034,63,406,1378,504,58,771,1378,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,1,2,8
192.168.0.110,57865,172.217.24.194,443,11,7695,12,3533,66,699,1378,626,55,294,1378,433,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,5,8,3,5,5,2
192.168.0.110,50203,173.194.22.219,443,3,1511,4,1550,66,503,1378,757,55,387,1378,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2
192.168.0.110,40566,42.116.237.173,443,4,1574,3,1495,63,393,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,48853,216.58.221.225,443,9,3520,8,7192,66,391,1378,567,59,899,1378,622,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,7,3,2,2,2,6
192.168.0.110,46984,172.217.25.3,443,6,2555,6,1983,51,425,1378,579,46,330,1378,529,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,51215,74.125.10.140,443,7,2292,9,7413,63,327,1378,501,58,823,1378,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,1,6
192.168.0.110,34483,42.116.237.179,443,19,5747,6,1684,66,302,1378,383,59,280,1378,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,1,2,2
192.168.0.110,58956,42.112.10.205,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,52494,210.245.14.155,443,5,1933,5,1794,66,386,1378,567,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,2
192.168.0.110,33801,172.217.31.226,443,6,2016,6,2191,51,336,1378,526,44,365,1378,540,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,48132,210.245.14.167,443,7,2201,6,1948,51,314,1378,480,52,324,1378,525,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,3,2,1,2
192.168.0.110,60208,42.112.11.209,443,9,3373,16,15510,66,374,1378,449,58,969,1378,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,1,1,12
192.168.0.110,44976,210.245.14.143,443,4,1574,3,1495,63,393,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,41014,172.217.24.194,443,8,3559,7,2554,63,444,1378,591,46,364,1378,546,0,0,4,1,0,0,4,1,4,4,4,4,0,0,0,0,0,6,6,2,2,2,2
192.168.0.110,47629,172.217.161.161,443,4,1571,3,1495,63,392,1378,656,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,56678,42.114.77.25,443,6,1995,5,1794,63,332,1378,524,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,1,2
192.168.0.110,57508,172.217.25.1,443,11,4231,14,15336,66,384,1378,505,58,1095,1378,561,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,4,5,1,2,12
192.168.0.110,60293,172.217.161.130,443,7,3501,6,2502,63,500,1378,616,46,417,1378,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,50917,172.217.25.4,443,7,2400,6,2865,63,342,1378,512,46,477,1378,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,1,3
192.168.0.110,59691,42.116.237.174,443,9,3995,16,19409,63,443,1378,587,58,1213,1378,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,2,15
192.168.0.110,58329,172.217.161.129,443,8,2580,17,20787,63,322,1378,458,58,1222,1378,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,1,16
192.168.0.110,48845,216.58.220.196,443,7,2400,6,2866,63,342,1378,512,46,477,1378,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,1,3
192.168.0.110,49345,42.116.237.176,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,53469,210.245.14.210,443,6,3092,19,22299,63,515,1378,548,59,1173,1378,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,1,17
192.168.0.110,42219,216.58.203.2,443,7,3394,6,2194,51,484,1378,621,44,365,1378,540,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,46031,216.58.203.2,443,6,2016,6,2191,51,336,1378,526,44,365,1378,540,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,41405,210.245.14.204,443,4,1574,3,1498,63,393,1378,656,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,2
192.168.0.110,38596,42.112.10.205,443,3,1511,3,1495,66,503,1378,757,58,498,1378,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,35990,216.58.203.10,443,7,2710,7,3040,66,387,1378,488,58,434,1378,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,1,2
192.168.0.110,38878,42.114.77.48,443,8,3298,17,16888,63,412,1378,464,58,993,1378,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,1,1,13
192.168.0.110,36752,216.58.221.138,443,7,2711,6,3029,63,387,1378,489,58,504,1378,492,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,3,3,4,1,2
192.168.0.110,35756,42.112.8.96,443,7,2042,4,1755,51,291,1378,491,59,438,1378,633,15,2,15,6,15,5,15,8,15,15,15,15,0,0,0,0,0,6,3,2,2,1,2
192.168.0.110,60698,42.116.237.176,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,51052,173.194.22.138,443,3,1511,4,1550,66,503,1378,757,55,387,1378,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2
192.168.0.110,40193,172.217.161.162,443,7,3394,6,2194,51,484,1378,621,44,365,1378,540,14,2,14,5,15,3,15,6,16,16,16,16,0,0,0,0,0,5,5,2,2,2,2
192.168.0.110,40650,216.58.200.2,443,9,4009,8,2345,51,445,1378,556,44,293,1378,476,14,1,14,4,14,2,14,5,15,15,15,15,0,0,0,0,0,6,7,3,2,2,2
192.168.0.110,47263,42.116.237.185,443,9,2277,16,12714,63,253,1378,432,55,794,1378,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,3,1,10
192.168.0.110,35186,172.217.161.162,443,12,8026,10,9063,51,668,1378,654,59,906,1378,629,15,1,15,4,15,1,15,5,16,16,16,16,0,0,0,0,0,7,4,2,2,5,7
192.168.0.110,49909,172.217.25.2,443,6,2379,6,2191,51,396,1378,553,44,365,1378,540,15,3,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,5,5,2,2,1,2
192.168.0.110,48147,172.217.161.131,443,8,3993,6,2002,51,499,1378,618,46,333,1378,529,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,47683,210.245.14.143,443,3,1511,3,1498,66,503,1378,757,59,499,1378,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,2
192.168.0.110,34126,172.217.31.226,443,13,7810,12,3480,63,600,1378,620,46,290,1378,434,0,0,10,2,0,0,10,3,10,10,10,10,0,0,0,0,0,7,9,3,4,5,2
192.168.0.110,46251,42.114.77.23,443,5,1935,5,1794,66,387,1378,567,58,358,1378,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,2
192.168.0.110,42325,172.217.161.130,443,7,2076,6,2194,51,296,1378,491,44,365,1378,540,15,2,15,6,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,1,2
192.168.0.110,56326,172.217.24.193,443,10,2699,15,16711,66,269,1378,409,58,1114,1378,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,1,1,13
192.168.0.110,52027,216.58.220.195,443,8,3993,6,1999,51,499,1378,618,46,333,1378,529,15,2,15,5,15,3,15,6,15,15,15,15,0,0,0,0,0,6,5,2,2,2,2
192.168.0.110,46759,42.112.10.154,443,7,2450,7,2227,66,350,1378,487,52,318,1378,481,0,0,5,2,0,0,5,2,5,5,5,5,0,0,0,0,0,5,5,3,3,1,2
